id,source,url,text,relevant,save_motive,current_blocker,uncertainty_type,external_channel,workaround,segment_gender,segment_category,segment_price_tier,segment_occasion,severity,evidence_quote,confidence,provider
2d05e5e4-b707-446a-bd88-c3549c3b6bad,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,shopping ke liya achaa app hai,False,,,,,,,,,,,,,gemini
9b15711d-80a3-4810-b539-e7af9a532d35,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice experience and trusted app,False,,,,,,,,,,,,,gemini
fe4b817f-0839-4f39-8d1f-3274113a0156,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,quality and size is very good and real,False,,,,,,,,,,,,,gemini
56864dc3-4e00-4eef-8a6f-7750b0a6a6f7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,new update 14.08.2016 (same mail ka koi reply nhi call pr same javab)new update:::--(aaj 13/08/2026ho chuka hai call pr aaj fir next 24 hours de diye) Old comment::::- bahut ki bekar hai myntra maine 6 july 2026 ko order lagaya tha order abhi tak nhi mila call karke puchhta hu to bar bar 24 ghante me update dene ki bat kar dete hai mujhe aaj ki date tak iski koi update nhi mili kab tak order milega aaj 12 August 2026 ho chuke hai agr order milega to main yaha update jarur karunga,False,,,,,,,,,,,,,gemini
0a795c38-1eb7-4c4c-aaf1-324f12bd4bc8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"just BAD, worst delivery service, always late and misplaced the package.",False,,,,,,,,,,,,,gemini
2ecf1d6e-c528-4459-ba4a-876fde0da2c3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for original brand,False,,,,,,,,,,,,,gemini
8dcceffd-7b0f-492f-a62e-9c204790541a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very poor products i ordered 2500 product they send cheap product,False,,,,,,,,,,,,,gemini
2ac57ed5-7b10-4aff-857c-9fe32afa05eb,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best deals on affordable price,False,,,,,,,,,,,,,gemini
369b949e-cfeb-4012-ac97-56ae5b7d3e5f,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Nice platform to buy clothing, so many options and trendy stuff, it's always a joyful experience to add anything to the cart at Myntra.",False,,,,,,,,,,,,,gemini
d8a653ad-0b27-44db-825c-af8168eb5791,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,i bought a jumping rope from myntra and its only cost me 100 rupees the quality of it so good I have been using it for over a year it is still in goog condition,False,,,,,,,,,,,,,gemini
00335f6d-7567-47a1-b1ed-9a8d6c32ad78,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good quality good return policy,False,,,,,,,,,,,,,gemini
289b70d2-04f7-4ac0-8ba1-6013a5d1dc97,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,i love myntra ....i have been purchasing from last 7 -8 years ...the materials...quality are top notch ...,False,,,,,,,,,,,,,gemini
862e0f3d-28fa-4f64-a99a-4c2a20a76b35,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,you must use this app bcz item is fine and price are healthy,False,,,,,,,,,,,,,gemini
51c86b28-c4e5-4f91-9671-0a5e436b0052,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Absolutely third-class delivery service! One order was falsely marked as delivered, and the delivery agent took my COD payment while I never received the parcel. Another order was prepaid online, but the delivery agent never came, and the status kept showing ""on the way/undelivered."" Horrible experience, poor delivery management, and no accountability. Myntra needs to take strict action against such delivery partners.This has been the worst shopping experience I've had.",False,,,,,,,,,,,,,gemini
7e0bcdfa-8e4e-48cc-801b-08304f0910f9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I ordered a watch using a coupon and got a discount, but my order has been delayed. I’ve noticed this happening repeatedly—whenever I place an order and use a coupon to get a discount, the order seems to get delayed. Is this just a coincidence, or does using a coupon actually affect the delivery time? If customers are given a discount through a coupon, their orders should not be delayed because of it.",False,,,,,,,,,,,,,gemini
07129f93-2e93-4861-93c2-f9224ba36ea0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,.now unable to use Myntra cash and Myntra coupons combine I use this on my orders then why Mantra do this to my account. and I can purchase the items lower than rs 200 with using Myntra cash before but now I can't purchase products lower than rs 200 with the use of Myntra cash and Myntra coupons andmy profile name is KamalDeep maan it is scam you can purchase only 6 products by using Myntra cash and credit and for other product Myntra change their pattern,False,,,,,,,,,,,,,gemini
81a64b39-1110-41e3-9752-865a08442359,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"''Nice fit and great material! The color is exactly like the picture on the app. True to size. Highly recommend!""",False,,,,,,,,,,,,,gemini
517ba279-d9b4-4fb5-999d-921398a0dd41,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Extremely disappointing experience with Myntra. My orders are repeatedly getting delayed and then cancelled automatically, even when the same order and address work perfectly fine from another account. There is absolutely no issue with my address or payment, yet this keeps After dealing with this repeatedly, I’ve finally had enough. I’m deleting the Myntra app and will no longer be using it. Very disappointed with the overall experience.",False,,,,,,,,,,,,,gemini
b788d65a-53ec-40e9-a318-3e6f7ca8da8c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,quality material and stylish design,False,,,,,,,,,,,,,gemini
fa48ae27-738c-465d-a356-d8bd3d76029e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Good and quality product.,False,,,,,,,,,,,,,gemini
49b90454-f74a-4bda-a80c-1d749f9cdab7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Try to send properly ordered Items. I got another Item the order I have given in before. Don't do it again with me.,False,,,,,,,,,,,,,gemini
cecba315-2ef1-483d-8888-675fd2ecb004,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,return policy is very poor and customer service is not good,False,,,,,,,,,,,,,gemini
a5d8907a-a6a1-4641-9f81-212d95ee6d47,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best ever shoping app I am obsessed with myntra,False,,,,,,,,,,,,,gemini
697d04a4-e521-4986-ba78-837d71111df7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,have a best quality of everything and also delivery is so good,False,,,,,,,,,,,,,gemini
1599e3e1-7753-46b4-891c-ff113f987685,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice aap for shopping 🛍️🥰I am so satisfied 😊,False,,,,,,,,,,,,,gemini
123582b0-6a7b-485a-8c62-542022af586e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,There is practically no provision to talk or chat with a physical customer service personnel.,False,,,,,,,,,,,,,gemini
346e6bd8-a730-436f-a7ea-cde88fc909f6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,It's been more than 20 days for an order...first it was the wrong size delivered then the wrong article delivered & now when I have raised the return & refund request...it's pending in processing ? Called up multiple times the customer care via app but no use.,False,,,,,,,,,,,,,gemini
27b50f5a-4741-48eb-a533-044beb6f5e3b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice im so happy used myntra,False,,,,,,,,,,,,,gemini
46f3b900-0c9c-4e3b-85bf-81d567bf05a7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,extraordinary app for shopping,False,,,,,,,,,,,,,gemini
a95d6a73-0615-45aa-b5fb-34f3464fde65,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Myntra is always my go to app for thingss... I'll never find any problem with this app in terms of delivery or any other things,False,,,,,,,,,,,,,gemini
f9e00f0a-1ea0-4745-a735-0d8a92c341cf,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,one of the best clothes app,False,,,,,,,,,,,,,gemini
69b67a6d-1e7b-4e6f-a88e-2ddabc3c49ac,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Good It's my second purchase. Very happy to purchase in myntra,False,,,,,,,,,,,,,gemini
999e1315-2001-48f2-96ba-96b8f6119285,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Product are as per the image and in good quality,False,,,,,,,,,,,,,gemini
0a4c09a5-bf3f-4c8e-84f7-270fd7a3c707,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for quality fashion,False,,,,,,,,,,,,,gemini
e26ca6b1-82fd-4511-865e-221b1897f5b3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,THE BEST SHOPPING APP IN MY OPINION,False,,,,,,,,,,,,,gemini
2464f450-5774-4b7d-9089-963f95b2dc3e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"best app for shopping also u get cash amount Myntra is one of the most popular online shopping apps in India, especially for fashion, clothing, footwear, beauty products, and accessories. The app provides customers with a convenient way to shop for a wide variety of products from the comfort of their homes. It is available on smartphones and can also be accessed through its website. One of the biggest advantages of Myntra is its large collection of fashion products. Customers can find clothes fo",False,,,,,,,,,,,,,gemini
b763d94b-b2fa-4325-92eb-750bd1cda7bf,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very fast and very good service,False,,,,,,,,,,,,,gemini
f5b62d75-b9a6-405a-a03e-0893bc796082,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,worst app ever. it shows express+ delivery which means next day delivery but nothing happens just the order gets delayed and date is extended up to 3 4 days. 🤢 completely disappointed with this.,False,,,,,,,,,,,,,gemini
2eaf6533-c9d5-467f-b8db-d70bd1a5139b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"horrible experience, Everytime order gets delayed without any delivery attempt and after that they cancelled the order without any notification.try another platform",False,,,,,,,,,,,,,gemini
ee7e2093-a8ce-4a9d-9b15-99deae94984c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Myntra offers a wide variety of branded fashion products, an easy-to-use app, good deals, and convenient returns/exchanges.",False,,,,,,,,,,,,,gemini
4833904d-eef1-49cd-b2d8-3cc595bc4229,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,always a pleasant experience shopping with myntra...,False,,,,,,,,,,,,,gemini
bcebe587-5bd8-4125-895a-b933d30b5be2,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,one of the worst online shopping apps I have ever seen,False,,,,,,,,,,,,,gemini
11749395-e9bc-40ac-849c-a2cfccdcb44c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,for new user not any other better option available,False,,,,,,,,,,,,,gemini
a971171d-85a7-4b0a-bb49-b0e701a4fa84,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,MYNTRA one of wrost company in see my life...,False,,,,,,,,,,,,,gemini
0f921179-248e-4630-b04a-b167130994a9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I ordered some t-shirts from myntra and ekart was supposed to deliver them. But the delivery boy without delivering it marked as delivered. When I contacted this delivery customer support. They did fraud n managed to steal money from acc. Please beware from them. Myntras fault here is that they already were delaying order by 12 days and when ticket raised then they schedule delivery but contacted delivery boy marked delivered without delivering. no proper customer care no also, lost money n bil",False,,,,,,,,,,,,,gemini
401f5055-29a6-4974-8475-e7d8baf4451d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,not a good app because I can't login to my account. and helpline number was not working properly. whenever I'm trying to login in my mintra account then I see ( your account was temporarily deactivate) please contact to our coustomer care team / support team . what is this .,False,,,,,,,,,,,,,gemini
ef745e39-ae39-4b6e-bca5-82f7a1f1db0c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,my personal opinion is the products which I ordered are top notch there is no issue about quality and with delivery 🚚.,False,,,,,,,,,,,,,gemini
16916a5a-58ed-4d26-8838-5f1ccf949a17,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Myntra's service is very poor now a days. I've been following with the team for three days now for a delivery and they have not responded back nor resolved it. app gives an option to call the delivery agent, when called it asks for a PIN. when entered the pin that showed ok their app, it says incorrect. NONSENSE! VERY DISAPPOINTED MYNTRA",False,,,,,,,,,,,,,gemini
141fcb66-0a41-45da-9a08-0534e8518bb4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I like the app... whatever u want u can buy ....you will get best product in this app,False,,,,,,,,,,,,,gemini
